	cancer	sample	transposon_class	N_motifs_inTE	N_motifs_outsideTE	N_mutated_motifs_inTE	N_mutated_motifs_outsideTE	D_APOBEC_in	D_APOBEC_outside
1380	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	DNA_transposons	11364604	339404707	41795	1223734	0.003677646841016194	0.0036055304324344563
1381	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	LINE	74087089	276682222	277434	988095	0.0037447010504083915	0.0035712269218367053
1382	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	LTR	31965907	318803404	117265	1148264	0.00366843962850796	0.003601793411214643
1383	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	RC_transposons	49644	350719667	173	1265356	0.003484811860446378	0.00360788435625425
1384	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	SINE	45502579	305266732	170281	1095248	0.0037422274460531127	0.00358783937189723
1385	LUSC	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	SVA	513537	350255774	1807	1263722	0.0035187338010698355	0.003607997622902856
1386	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	DNA_transposons	11364604	339404707	42002	1229897	0.0036958612900194325	0.003623688695631437
1387	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	LINE	74087089	276682222	278970	992929	0.0037654334077021167	0.0035886982286848917
1388	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	LTR	31965907	318803404	117907	1153992	0.0036885235260178915	0.003619760597035532
1389	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	RC_transposons	49644	350719667	175	1271724	0.0035250987027636775	0.0036260413078003976
1390	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	SINE	45502579	305266732	171121	1100778	0.0037606879381496157	0.0036059546770396194
1391	LUSC	4c3840df-9824-40db-879e-6d24adc8c155	SVA	513537	350255774	1823	1270076	0.0035498902708081402	0.003626138651464458
1392	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	DNA_transposons	11364604	339404707	42243	1236240	0.0037170674842695794	0.003642377299145707
1393	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	LINE	74087089	276682222	280409	998074	0.0037848564950365374	0.00360729356872087
1394	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	LTR	31965907	318803404	118529	1159954	0.0037079817569387287	0.0036384617775285736
1395	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	RC_transposons	49644	350719667	179	1278304	0.0036056723873982757	0.003644802730723396
1396	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	SINE	45502579	305266732	171948	1106535	0.003778862732154149	0.0036248135941652497
1397	LUSC	504d4cb0-d2dd-420d-82e6-9ec14434a0fc	SVA	513537	350255774	1834	1276649	0.0035713103437532254	0.0036449049373844153
1398	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	DNA_transposons	11364604	339404707	42482	1243209	0.0037380976935052026	0.0036629103084301067
1399	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	LINE	74087089	276682222	282106	1003585	0.0038077619705101386	0.003627211725948912
1400	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	LTR	31965907	318803404	119221	1166470	0.003729629820921396	0.0036589007060915824
1401	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	RC_transposons	49644	350719667	179	1285512	0.0036056723873982757	0.003665354757536309
1402	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	SINE	45502579	305266732	172809	1112882	0.0037977847365530644	0.0036456052472825635
1403	LUSC	649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	SVA	513537	350255774	1842	1283849	0.0035868885786223778	0.003665461343686514
1404	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	DNA_transposons	11364604	339404707	42731	1250802	0.003760007827813446	0.003685281830814444
1405	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	LINE	74087089	276682222	283754	1009779	0.0038300060621898643	0.0036495984190845483
1406	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	LTR	31965907	318803404	119996	1173537	0.0037538744012488054	0.003681067972536454
1407	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	RC_transposons	49644	350719667	181	1293352	0.003645959229715575	0.0036877087933594554
1408	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	SINE	45502579	305266732	173931	1119602	0.003822442679567679	0.0036676187826454668
1409	LUSC	692dfa4f-45e5-4183-b5da-6650a1fbcabd	SVA	513537	350255774	1853	1291680	0.0036083086515674625	0.003687819290596477
1410	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	DNA_transposons	11364604	339404707	42925	1257069	0.0037770783742222783	0.0037037465128614143
1411	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	LINE	74087089	276682222	285295	1014699	0.0038508059076258214	0.0036673805518303232
1412	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	LTR	31965907	318803404	120610	1179384	0.0037730823655340046	0.0036994084291521556
1413	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	RC_transposons	49644	350719667	181	1299813	0.003645959229715575	0.0037061309139529946
1414	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	SINE	45502579	305266732	174762	1125232	0.003840705380677434	0.0036860616701593282
1415	LUSC	6962bc97-fbb8-4220-a600-e3c251e245cb	SVA	513537	350255774	1863	1298131	0.0036277814451539034	0.0037062372596318714
1416	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	DNA_transposons	11364604	339404707	43150	1264326	0.003796876688356233	0.0037251280666534773
1417	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	LINE	74087089	276682222	286983	1020493	0.0038735899044434045	0.0036883215431167096
1418	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	LTR	31965907	318803404	121349	1186127	0.0037962007460010444	0.0037205593952817392
1419	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	RC_transposons	49644	350719667	184	1307292	0.0037063894931915237	0.003727455637667448
1420	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	SINE	45502579	305266732	175663	1131813	0.0038605064561285634	0.0037076198660258857
1421	LUSC	706868b5-4920-433a-bea3-92e9bf83059b	SVA	513537	350255774	1871	1305605	0.0036433596800230558	0.0037275759513960218
1422	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	DNA_transposons	11364604	339404707	43334	1269412	0.003813067309692445	0.0037401131269520077
1423	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	LINE	74087089	276682222	288219	1024527	0.0038902729732031988	0.003702901446266396
1424	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	LTR	31965907	318803404	121874	1190872	0.0038126244939647733	0.0037354431761337154
1425	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	RC_transposons	49644	350719667	185	1312561	0.003726532914350173	0.003742479032406244
1426	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	SINE	45502579	305266732	176295	1136451	0.0038743957787535513	0.003722813136414747
1427	LUSC	71a2b4a2-88dd-4911-a67e-70b3309c4a12	SVA	513537	350255774	1877	1310869	0.00365504335617492	0.0037426049684480007
1428	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	DNA_transposons	11364604	339404707	43722	1280593	0.0038472084025101094	0.003773056099660987
1429	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	LINE	74087089	276682222	290753	1033562	0.003924475963686467	0.0037355562367863302
1430	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	LTR	31965907	318803404	122989	1201326	0.003847505406306788	0.0037682345449485855
1431	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	RC_transposons	49644	350719667	187	1324128	0.0037668197566674724	0.0037754597890856233
1432	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	SINE	45502579	305266732	177902	1146413	0.003909712458276266	0.0037554468922607657
1433	LUSC	7731ef7f-25bd-42f5-9a20-be249306a711	SVA	513537	350255774	1893	1322422	0.003686199825913225	0.003775589435393576
1434	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	DNA_transposons	11364604	339404707	43921	1286211	0.0038647189114552516	0.0037896086102306176
1435	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	LINE	74087089	276682222	292068	1038064	0.003942225345093529	0.003751827611099639
1436	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	LTR	31965907	318803404	123559	1206573	0.0038653369040959795	0.0037846929639433835
1437	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	RC_transposons	49644	350719667	187	1329945	0.0037668197566674724	0.0037920456853079757
1438	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	SINE	45502579	305266732	178618	1151514	0.003925447830110904	0.003772156869029541
1439	LUSC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	SVA	513537	350255774	1897	1328235	0.003693988943347802	0.0037921858784260897
1440	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	DNA_transposons	11364604	339404707	44408	1299688	0.003907571262491857	0.0038293163683201363
1441	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	LINE	74087089	276682222	295180	1048916	0.0039842299648188365	0.0037910495022697916
1442	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	LTR	31965907	318803404	124861	1219235	0.0039060677990460273	0.0038244102312031776
1443	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	RC_transposons	49644	350719667	188	1343908	0.003786963177826122	0.0038318581090577963
1444	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	SINE	45502579	305266732	180388	1163708	0.003964346724171393	0.0038121022634068098
1445	LUSC	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	SVA	513537	350255774	1916	1342180	0.003730987251162039	0.0038319996403542514
1446	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	DNA_transposons	11364604	339404707	44571	1304320	0.003921914041175566	0.003842963792485058
1447	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	LINE	74087089	276682222	296228	1052663	0.003998375479430701	0.003804592114342641
1448	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	LTR	31965907	318803404	125349	1223542	0.003921334063819931	0.0038379201245918944
1449	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	RC_transposons	49644	350719667	189	1348702	0.0038071065989847717	0.003845527145758838
1450	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	SINE	45502579	305266732	180991	1167900	0.003977598720283525	0.0038258345164189065
1451	LUSC	7dc5f8ba-0080-43d3-8426-bd527a970761	SVA	513537	350255774	1928	1346963	0.003754354603465768	0.003845655375262993
1452	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	DNA_transposons	11364604	339404707	44798	1311420	0.003941888340324045	0.003863882771667041
1453	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	LINE	74087089	276682222	297974	1058244	0.004021942338698177	0.0038247632693943017
1454	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	LTR	31965907	318803404	126080	1230138	0.003944202177651334	0.0038586099915043567
1455	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	RC_transposons	49644	350719667	193	1356025	0.00388768028361937	0.0038664070697808912
1456	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	SINE	45502579	305266732	181910	1174308	0.003997795377708151	0.0038468259947828185
1457	LUSC	84e601b7-dfa5-4cd5-9fef-07f03967a0d4	SVA	513537	350255774	1936	1354282	0.0037699328383349203	0.0038665515332803623
1458	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	DNA_transposons	11364604	339404707	44956	1315456	0.0039557911564714445	0.0038757741801147146
1459	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	LINE	74087089	276682222	298934	1061478	0.004034900062006756	0.003836451768845488
1460	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	LTR	31965907	318803404	126487	1233925	0.003956934492739405	0.0038704887856216242
1461	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	RC_transposons	49644	350719667	193	1360219	0.00388768028361937	0.003878365338434243
1462	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	SINE	45502579	305266732	182418	1177994	0.004008959580071274	0.003858900680995268
1463	LUSC	89c48e53-c8a9-4518-b3b8-509cdcaff52b	SVA	513537	350255774	1944	1358468	0.003785511073204073	0.0038785027994998876
1464	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	DNA_transposons	11364604	339404707	45046	1318589	0.003963710482125026	0.0038850050479706517
1465	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	LINE	74087089	276682222	299591	1064044	0.004043768003896064	0.0038457259462084266
1466	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	LTR	31965907	318803404	126808	1236827	0.003966976441494371	0.003879591574248059
1467	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	RC_transposons	49644	350719667	193	1363442	0.00388768028361937	0.0038875550141304165
1468	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	SINE	45502579	305266732	182884	1180751	0.004019200757829573	0.0038679321269767452
1469	LUSC	8cf9b32d-3d6f-4898-8c7a-89511b754021	SVA	513537	350255774	1945	1361690	0.003787458352562717	0.0038877017913200767
1470	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	DNA_transposons	11364604	339404707	45224	1324184	0.003979373148417666	0.0039014897928330737
1471	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	LINE	74087089	276682222	300905	1068503	0.00406150388767468	0.0038618419075729413
1472	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	LTR	31965907	318803404	127363	1242045	0.003984338689341741	0.0038959590280911805
1473	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	RC_transposons	49644	350719667	194	1369214	0.003907823704778019	0.0039040126027491922
1474	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	SINE	45502579	305266732	183649	1185759	0.004036012991703174	0.003884337452140052
1475	LUSC	935b113e-f5ed-4a07-8e1d-1603daba7f40	SVA	513537	350255774	1953	1367455	0.0038030365874318697	0.00390416119164391
1476	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	DNA_transposons	11364604	339404707	45482	1331154	0.004002075215291267	0.003922025748452569
1477	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	LINE	74087089	276682222	302620	1074016	0.0040846523204603165	0.0038817672933102293
1478	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	LTR	31965907	318803404	128053	1248583	0.0040059241866655	0.003916466964700289
1479	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	RC_transposons	49644	350719667	195	1376441	0.003927967125936669	0.0039246188038836154
1480	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	SINE	45502579	305266732	184527	1192109	0.00405530860129928	0.0039051389327285097
1481	LUSC	9623d295-c23d-4f2f-827c-69f767a26f1f	SVA	513537	350255774	1967	1374669	0.0038302984984528864	0.00392475756873604
1482	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	DNA_transposons	11364604	339404707	45837	1341431	0.004033312555369285	0.0039523052342347155
1483	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	LINE	74087089	276682222	305086	1082182	0.004117937472209227	0.0039112812965626685
1484	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	LTR	31965907	318803404	129077	1258191	0.0040379583160271345	0.003946604660469685
1485	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	RC_transposons	49644	350719667	196	1387072	0.003948110547095319	0.0039549307624085995
1486	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	SINE	45502579	305266732	185854	1201414	0.004084471783456493	0.003935620472393959
1487	LUSC	96dc785c-8417-4813-8d15-c32b22d78b74	SVA	513537	350255774	1987	1385281	0.0038692440856257677	0.003955055427580189
1488	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	DNA_transposons	11364604	339404707	46145	1350178	0.004060414247605988	0.003978076827319899
1489	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	LINE	74087089	276682222	307125	1089198	0.004145459136611508	0.003936638906998513
1490	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	LTR	31965907	318803404	129861	1266462	0.0040624844463196365	0.003972548549073836
1491	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	RC_transposons	49644	350719667	198	1396125	0.003988397389412618	0.003980743400968158
1492	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	SINE	45502579	305266732	187065	1209258	0.004111085659562285	0.003961316033612205
1493	LUSC	a762dd44-a8ac-4269-8163-bbf6d0f8d4b3	SVA	513537	350255774	2002	1394321	0.003898453276005429	0.003980865137715046
1494	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	DNA_transposons	11364604	339404707	46483	1359907	0.004090155715060551	0.004006741721469408
1495	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	LINE	74087089	276682222	309417	1096973	0.0041763957010107385	0.003964739736693311
1496	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	LTR	31965907	318803404	130891	1275499	0.004094706275658	0.0040008951723740065
1497	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	RC_transposons	49644	350719667	199	1406191	0.004008540810571268	0.004009444386248234
1498	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	SINE	45502579	305266732	188273	1218117	0.004137633605339161	0.00399033655590089
1499	LUSC	a96eddfc-3afb-4bf8-a440-c91778113fbd	SVA	513537	350255774	2024	1404366	0.0039412934218955985	0.004009544179562904
1500	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	DNA_transposons	11364604	339404707	46623	1364050	0.004102474666077234	0.004018948387772359
1501	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	LINE	74087089	276682222	310386	1100287	0.004189474902975335	0.003976717376514347
1502	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	LTR	31965907	318803404	131319	1279354	0.0041080955406646216	0.004012987264088309
1503	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	RC_transposons	49644	350719667	199	1410474	0.004008540810571268	0.0040216564188286594
1504	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	SINE	45502579	305266732	188818	1221855	0.004149610948425583	0.004002581584946505
1505	LUSC	abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	SVA	513537	350255774	2030	1408643	0.003952977098047463	0.004021755255917637
1506	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	DNA_transposons	11364604	339404707	46761	1367880	0.004114617632079393	0.004030232851190246
1507	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	LINE	74087089	276682222	311352	1103289	0.004202513612054592	0.003987567368892967
1508	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	LTR	31965907	318803404	131655	1282986	0.0041186067393614075	0.00402437986515351
1509	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	RC_transposons	49644	350719667	199	1414442	0.004008540810571268	0.004032970298184048
1510	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	SINE	45502579	305266732	189305	1225336	0.004160313638486293	0.0040139847272974375
1511	LUSC	ad41f1f3-e38e-4418-9c16-52bca5719f39	SVA	513537	350255774	2037	1412604	0.003966608053557971	0.004033064134440222
1512	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	DNA_transposons	11364604	339404707	46873	1370808	0.00412447279289274	0.004038859720351492
1513	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	LINE	74087089	276682222	312056	1105625	0.004212015942480882	0.003996010267692588
1514	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	LTR	31965907	318803404	131980	1285701	0.004128773821434192	0.004032896085388097
1515	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	RC_transposons	49644	350719667	200	1417481	0.004028684231729917	0.004041635338345596
1516	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	SINE	45502579	305266732	189682	1227999	0.004168598883153414	0.004022708245849731
1517	LUSC	b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	SVA	513537	350255774	2042	1415639	0.003976344450351192	0.004041729230707843
1518	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	DNA_transposons	11364604	339404707	47107	1377808	0.004145063039592053	0.004059484066023869
1519	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	LINE	74087089	276682222	313860	1111055	0.004236365664198252	0.004015635670296156
1520	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	LTR	31965907	318803404	132752	1292163	0.004152924551773238	0.004053165630565224
1521	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	RC_transposons	49644	350719667	201	1424714	0.004048827652888567	0.004062258647160497
1522	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	SINE	45502579	305266732	190503	1234412	0.004186641816500115	0.004043716103332216
1523	LUSC	b88f014e-bc0f-4775-8228-39e0b471c3b0	SVA	513537	350255774	2052	1422863	0.003995817243937633	0.0040623541583642815
1524	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	DNA_transposons	11364604	339404707	47310	1383613	0.004162925518566243	0.004076587541256462
1525	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	LINE	74087089	276682222	315253	1115670	0.004255167860624137	0.004032315455381879
1526	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	LTR	31965907	318803404	133320	1297603	0.00417069348290352	0.00407022943832808
1527	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	RC_transposons	49644	350719667	202	1430721	0.0040689710740472165	0.004079386286597951
1528	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	SINE	45502579	305266732	191212	1239711	0.004202223350900616	0.004061074693196506
1529	LUSC	c48d7f4a-e98a-4077-a749-eb9f56f05b84	SVA	513537	350255774	2057	1428866	0.004005553640730853	0.004079493062118657
1530	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	DNA_transposons	11364604	339404707	47586	1391032	0.004187211450570561	0.004098446401334086
1531	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	LINE	74087089	276682222	317010	1121608	0.0042788831938045235	0.004053776899333995
1532	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	LTR	31965907	318803404	134098	1304520	0.004195031913219294	0.0040919261953677255
1533	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	RC_transposons	49644	350719667	204	1438414	0.004109257916364515	0.004101321184249413
1534	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	SINE	45502579	305266732	192177	1246441	0.0042234309400352886	0.004083120986796557
1535	LUSC	d18c6e64-9598-488a-8ab3-3652072f9277	SVA	513537	350255774	2070	1436548	0.004030868272393226	0.004101425605620423
1536	LUSC	d2ab2555-7288-47a4-a80c-bf62d65b67b8	DNA_transposons	11364604	339404707	47692	1394642	0.004196538656340335	0.004109082671030841
1537	LUSC	d2ab2555-7288-47a4-a80c-bf62d65b67b8	LINE	74087089	276682222	317830	1124504	0.004289951249130601	0.004064243780722565
1538	LUSC	d2ab2555-7288-47a4-a80c-bf62d65b67b8	LTR	31965907	318803404	134504	1307830	0.004207732944977911	0.004102308769576375
